category	document	label	
society	"세월호 기억공간', 서울시의회 1층에서 새로 문 열어"	4	
society	세자녀재단-건협 부산지부 업무 협약	4	
society	소위 '백신 선진국'의 교훈... '위드 코로나' 전제 조건	4	
society	"손정민 父, 이번엔 국회 청원 독려 ""실망스러운 靑과 다를 것이라 기대"""	4	
society	손정민父 “실망스러웠던 靑과 다를 거라 기대”… 국회 청원 등장	4	
society	"송파구, 이달 31일 온라인 채용설명회 개최"	4	
society	"숏컷' 했다 악플 받았던 하지원…정치권도 ""탈레반이나 되든지"""	4	
society	수도권 4단계 연장·영업 1시간 단축 유력…접종완료 저녁 4인모임	4	
society	"수도권 4단계 연장할 듯…전문가들 ""차라리 거리두기 '길고 굵게' 하자"""	4	
society	"수도권 6시이후 4인모임, 식당-카페 되지만 집은 안 돼…이유는?"	4	
society	"수사기밀 누설' 이태종 前법원장, 항소심도 무죄"	4	
society	"수사심의위, '원전 중단' 백운규 9대 6으로 추가 혐의 불기소 권고"	4	
society	"수술실 CCTV 설치법 복지위 통과, 2년 유예기간 두기로"	4	
society	"수술실 CCTV 설치법, 복지위 법안소위 통과"	4	
society	"수술실 CCTV 설치법' 국회 복지위 통과…의협 ""저지할 것"""	4	
society	"수술실 CCTV' 국회 9부 능선 넘었다…의협 ""헌법소원 불사"""	4	
society	"수입맥주병의 변신, 우린 지금 '다이어트' 중이에요"	4	
society	"스클존 횡단보도에서 어린이 친 운전자, 집행유예"	4	
society	"시간 지날수록…화이자 효과 ‘뚝’, AZ는 비슷하게 유지"	4	
society	"시설 폐쇄' 사랑제일교회 ""내일 광화문 광장서 예배…전광훈 진행 예정"""	4	
society	"시설폐쇄' 사랑제일교회, 서울역·광화문서 예배…700여명 추산"	4	
society	"시세차익 20억' 해운대 엘시티, 21%는 다주택자"	4	
society	시속 100㎞ 차 위에 매달린 사람…신호 걸리자 선루프로 ‘쏙’[영상]	4	
society	식당-어린이집-체육시설 등서 새 감염…감염경로 '조사중' 31.9%	4	
society	"식약처, 러시아산 코로나19 백신 ‘코비박’ 사전검토 착수"	4	
society	신규자활근로사업 '북카페' 및 '카페수4호점' 오픈	4	
society	신규확진 1418명…'휴일 영향' 엿새만에 1500명대 아래로	4	
society	신라대-부산수의사회 업무 협약식	4	
society	"신선동 새마을협의회, 코로나19대응 방역 활동 실시"	4	
society	신임법관 로스쿨·여성이 절반 넘을 듯… 법조일원화 이후 처음	4	
society	신한춘 부산화물협회 이사장 '함께해요 이삼부' 동참	4	
society	쓰레기 더미·벌레 들끓는 집에 남매 방치 40대 엄마 2심 석방	4	
society	쓰레기 소각·매립 줄인 지자체 폐기물처분부담금 더 돌려받는다	4	
society	"아동학대' 위기징후 사전에 잡아낸다…""발굴체계 내실화·인프라 확충"""	4	
society	"아침까지 '철야 룸' 술판…강남, 무허가 유흥주점 적발"	4	
society	아침까지 무허가 유흥주점서 술판…옥상으로 도망간 손님들도 체포	4	
society	아침부터 술 취해 차량 7대 들이받아…경찰 조사	4	
society	아프간 난민 받아들여야 하나' 놓고 고개 드는 '이슬람 포비아'	4	
society	"아프리카서 우물파는 할머니…""'팔순우물'도 만들고파""(종합)"	4	
society	아흔 할아버지와 서른둘 손녀의 ‘커플티’···푸른 하늘에 새긴 '추억'[인생 사진 찍어드립니다]	4	
society	안경덕 “청년 고용지원 ‘대학일자리센터’ 예산 대폭 확대”	4	
society	"안면도 관광지, 새 개발 방식 도입했지만... 사업자 선정은 '글쎄'"	4	
society	"안양시, 추석 앞두고 농수산물 원산지 표시 캠페인"	4	
society	암남동 새마을협의회 하절기 해충구제 방역 실시	4	
society	"양경수 구속, 숨 고르는 경찰…민주노총 저항에 '일단 무산'"	4	
society	"양경수 민주노총 위원장 ""정부가 진짜 대화 나서면 구치소 간다"""	4	
society	"양궁 학폭' 피해 학생 아버지의 울분 ""경북양궁협회장이 덮고 가자고 해"""	4	
society	"양궁협회 ""중학교 양궁부 학교폭력…가장 엄중한 대응할 것""[이슈시개]"	4	
society	"양산시의회, 23일부터 27일까지 5일간 임시회 개최"	4	
society	"어깨 통증' 지병 치료 마친 박근혜, 서울구치소로 복귀"	4	
society	어두운 밤길을 밝히는 한빛 ! 태양광 LED 설치 프로젝트	4	
society	"언론중재법 환영한 조국, 과거엔 ""비판자 경고 주려는 것"""	4	
society	"언론중재위, 김어준 뉴스공장에 “‘서울시 역학조사 TF 해체’ 보도 정정하라”"	4	
society	"언론중재위, 김어준 뉴스공장에 정정·반론보도문 게재 결정"	4	
society	"얼굴 확 달라진 전두환, 혈액암이었다"	4	
society	"與 기후위기대응법 단독처리…""2030년까지 최소 35% 감축"""	4	
society	여가부 “2차 가해 자제해야”에 박원순 측 “아 좀! 작작해”	4	
society	여성 신임 법관 다시 과반됐다…법조일원화 이후 처음	4	
society	"여성농민들 ""이대로는 못살겠다. 농정을 뒤집자"" 외쳐"	4	
society	"여수 소라 현천지구 임도 공사 현장, 아직 '불안'"	4	
society	"여주시, 외국인 근로자 신속 PCR검사 실시"	4	
society	연가보상비 지급받은 뒤 연가 사용 감사 적발	4	
society	연령대별 코로나 예방접종률[그래픽뉴스]	4	
society	"연산6동, 동사 내 '양지 갤러리' 조성"	4	
society	"연산6동, 친절청렴 행정 위한 직원 미소명패 제작"	4	
society	"연인에게 폭행 당해 '의식불명' 女 3주만에 사망…경찰 ""수사 중"""	4	
society	"연합뉴스의 '비윤리적 기사' 송고... 사장 ""국민께 송구"""	4	
society	"열정의 버섯학도, 예산에 새둥지를 틀다"	4	
society	"염태영, 레인시티 정책 글로벌 소개"	4	
society	영도 다행복교육지구 해양 메이커 진로캠프 운영	4	
society	"영랑호 부교설치공사, 오는 20일 재개"	4	
society	"영산대, 대학기본역량진단 ‘일반재정지원대학’ 선정"	4	
society	영장 발부 닷새 만에 양경수 구인 나선 경찰… 15분 만에 철수	4	
society	"영탁막걸리 제조사 반격 ""영탁 150억 요구 근거자료 있다"""	4	
society	"영풍 석포제련소 앞 예술행동 ""낙동강은 알고 있다"""	4	
society	예산에서도 보행자 위협하는 '공유형 전동킥보드'	4	
society	"예상수명 넘긴 사고 피해자... 대법 ""추가 배상 3년내 청구해야"""	4	
society	"오마이스' 침수피해 잇따라…""최대 200mm 더 내릴 것""[그래픽뉴스]"	4	
society	오후 6시까지 1273명 확진…어제보다 254명 적어	4	
society	"오후 6시까지 1천526명, 어제보다 35명↓…내일도 2천명 안팎 예상"	4	
society	"오후 6시까지 1천561명, 어제보다 171명↑…내일 2천명 안팎 예상"	4	
society	오후 6시까지 서울 341명 확진…전날보다 47명↓	4	
society	오후 6시까지 전국서 1천171명 확진…어제보다 13명 적어	4	
society	오후 6시까지 전국서 1천184명 확진…어제보다 89명 적어	4	
society	오후 6시까지 전국서 1천273명 확진…어제보다 254명 적어	4	
society	"10대 탄 승용차, 불법좌회전 트럭 추돌 4명 사망 1명 중상"	3	
society	12m 옥상서 추락한 승강기 부산 20대 작업자 사망	3	
society	20대 여대생 화이자 백신 1차 접종 6일만에 사망	3	
society	"20대 확진자 2명 어제 사망…""기저질환 있었다"""	3	
society	"3m 음식물쓰레기 저장소에 빠져 1명 사망, 1명 중상"	3	
society	4선 정재철 전 의원 노환으로 별세 향년 93세	3	
society	90여명 탄 필리핀 군 수송기 추락 최소 17명 사망	3	
society	갈현동 다세대 주택서 큰 불 1명 사망 1명 중태	3	
society	강북구 미아동 아파트서 불 일가족 4명 사망	3	
society	건설현장 33% 안전모도 안 썼다 지난해 236명 추락 사망	3	
society	경북 영덕 고수온으로 멍게 양식장 피해	3	
society	고등학교 지하 변전실서 감전 사고 교직원 사망	3	
society	교도소 나서자마자 날아온 총알 64발에 美 래퍼 사망	3	
society	"군산 금강하굿둑 배 전복...1명 사망, 5명 구조"	3	
society	금강하굿둑 수문 통과하던 배 전복…20대 여성 1명 사망	3	
society	금강하굿둑 통선문 지나던 어선 전복…1명 사망·5명 구조	3	
society	급류에 숨지고 산사태에 주택 매몰 등 전남 곳곳 피해	3	
society	기르던 소가 머리 들이받아 70대 노인 안타까운 사망	3	
society	남부 시간당 70㎜ 폭우 쏟아져 산사태 급류에 2명 사망	3	
society	단독주택서 잠자던 부부 질식사…범인은 지하주차장의 차량?	3	
society	대구 식당 화재 966만원 재산피해	3	
society	대서양 허리케인 ‘엘사’에 쿠바 주민 대피령 3명 사망	3	
society	덤프트럭 코앞 배달 오토바이 안타까운 사망사고	3	
society	덤프트럭 코앞 배달 오토바이 안타까운 사망사고	3	
society	둥글게 둥글게' '고향의 노래' 동요·가곡 작곡가 이수인 별세	3	
society	만취 추돌사고 후 도주…1명 사망	3	
society	"물폭탄 맞은 부산… 도로 침수, 강풍 피해 속출"	3	
society	美 아파트 붕괴 철거 후 시신 3구 추가 사망자 27명	3	
society	"미얀마 민주화, 시민들 한 목소리로 ""도와주세요"" 호소"	3	
society	보령서 패러글라이딩 추락 승객 사망 운전자 중상	3	
society	"복통 시달리다 심정지 모더나 접종 50대, 22일 만에 사망"	3	
society	"세계적 선교역사학자, 앤드류 월즈 박사 별세"	3	
society	아이티의 비극 또 7.2 강진 700여명 사망	3	
society	"안전' 위해 대리기사 불렀는데…목동 교통사고, 1명 사망"	3	
society	야유회서 장난으로 동료 ‘툭’ 강물 빠진 20대 사망	3	
society	얀센 백신 접종 30대 사망 “역학조사 부검 진행 중”	3	
society	여수 경도 선착장서 차량 바다로 추락… 탑승자 2명 숨져	3	
society	여수 탁송트럭 사고 블랙박스에 담긴 안타까운 순간	3	
society	"위대한 드러머 롤링 스톤즈 찰리 와츠 별세, 향년 80세"	3	
society	유서 남기고 극단선택한 고교생 동급생 3명 구속영장	3	
society	의붓딸 유서엔 “아빠는 무죄” 오창 여중생 사망 사건	3	
society	이하늘 “동생 사망 뒤 삶 의욕 잃어 조금씩 일상으로”	3	
society	인도서 의사가 백신 대신 식염수 ‘사기 접종’ 수천명 피해	3	
society	인제 놀러갔던 60대 친구 6명 승합차 추락해 2명 사망	3	
society	"인천 다가구주택서 화재...50대 여성 1명 숨지고, 7명 부상"	3	
society	인천 심곡동 다가구 화재 50대 여성 사망 중경상 7명	3	
society	日 500㎜ 폭우에 산사태 20여명 실종 2명 사망	3	
society	일본 산사태로 약 20명 실종 2명 사망 인명피해 늘어날 수도	3	
society	자크 로게 전 IOC 위원장 사망 향년 79세	3	
society	"작곡가 유영선, 코로나19 치료 중 별세 향년 64세"	3	
society	전남서 올 상반기 1354건 화재 발생 인명피해 46명	3	
society	절망의 아프간 어린이 100만명 영양실조 사망 위기	3	
society	조선소 화장실서 유독가스 2명 사망	3	
society	차에 두고 ‘깜빡’ 美 한살배기의 안타까운 죽음	3	
society	충남 당진 한진포구 해상서 어선 전복… 1명 실종	3	
society	친구 계부 성범죄에 극단적 선택 여중생의 유서…“그날만 생각하면 심장이 두근대”	3	
society	탈레반에 맞선 아프간 여성들 “시위서 2명 총격 사망”	3	
society	태풍 '오마이스'에 이재민 33명 발생…침수 등 피해 속출	3	
society	통영 갈도 해상서 대형 컨테이너선 30대 선원 실종	3	
society	韓민주화-위안부 문제 알린 日작가 도미야마 별세…향년 100세	3	
society	현대중공업 하청노동자 25m 높이에서 추락 또 사망	3	
society	현대차 울산공장서 올해 두 번째 사망사고 발생	3	
society	호우·강풍 특보 부산서 주민 부상·도로 통제 등 피해 잇따라	3	
society	화이자 백신 맞은 20대 20일만에 숨져…“인과성 조사”	3	
society	횡단보도 덮친 탁송차량 3명 사망 6명 중경상 참변	3	
society	영등포 주상복합 집수정 점검작업 2명 사망 1명은 의식불명	3	
society	배우 정원중 교통사고 10대 오토바이 운전자 사망	3	
society	"용인 물류센터 화재 5명 사망 ""지하 4층서 발견"""	3	
society	美 LA 고교서 또다시 총격 학생 2명 사망 3명 부상	3	
society	"19호 태풍 하기비스, 日열도 강타 21명 사망 행불"	3	
society	4개월간 2억원대 차량털이 40대 징역 2년	2	
society	"4단계 열흘째 부산, 체육시설 등 137명 확진"	2	
society	4단계 조치 10일 지났지만… 부산 확진자 지속 증가	2	
society	"5~7월 확진자 중 93.4%가 백신 미접종자…""9월 말 접종완료 50%"""	2	
society	"51년 함께 산 아내 둔기로 살해한 70대 남편, 징역 13년"	2	
society	60~70대 10명 중 9명 1차접종…신규 확진 91%가 미접종자	2	
society	65세 이상 확진자 비율 2주 전 6.4%→지난주 8.4% 증가	2	
society	"80대 노인에 ‘시끄럽다’ 항의 듣자 흉기 휘두른 50대, 실형"	2	
society	80대男 사망케한 50대女 징역 5년…유족 “가스라이팅에 의한 살인”	2	
society	개학하자마자 학생 확진자 최다 경신…일평균 162.4명	2	
society	"檢 ‘쇼트트랙 선수 성폭행 혐의’ 조재범, 항소심 징역 20년 구형"	2	
society	"檢, '박원순 피해자 신상공개' 주부에 징역 1년 구형"	2	
society	"檢, '승부조작 의혹' 윤성환 전 삼성투수에 징역2년 구형"	2	
society	"檢, 징역 1년 구형…‘박원순 피해자 신상공개’ 주부 눈물"	2	
society	검찰 수사관이 백화점서 여성 신체 불법촬영	2	
society	"검찰, ‘박원순 피해자 신상공개’ 주부에 징역 1년 구형"	2	
society	"검찰, 정경심 2심 '징역 4년'에 불복…“진실의 시간, 공정의 시간을 회복해야”"	2	
society	"검찰, 정경심 2심 '징역 4년'에 불복해 상고"	2	
society	"검찰, 정경심 2심 징역 4년에 불복해 상고"	2	
society	경남에 코로나19 확진 16명 추가…도내 하루 28명 감염	2	
society	경남에 코로나19 확진 18명 추가…도내 하루 23명 감염	2	
society	경남에 코로나19 확진 38명 추가…도내 하루 61명 감염	2	
society	경남에 코로나19 확진 45명 추가…도내 누적 9393명	2	
society	경남에 코로나19 확진 4명 발생…도내 누적 9341명	2	
society	경남에 코로나19 확진 7명 추가…도내 하루 11명 감염	2	
society	"경찰, '여성 불법촬영' 혐의 국회의원 비서 수사(종합)"	2	
society	"경찰, '여장남자 유튜버에 성매수 시도' 60대 남성 내사 착수"	2	
society	"경찰, ‘환불 대란’ 머지포인트 운영사 대표 등 3명 입건"	2	
society	"경찰, 여장남자 유튜버에 성매수 시도한 60대 내사"	2	
society	공시생 아들 2000대 마구 때려 사망…어머니에 징역 7년 선고	2	
society	공시생 아들 2200대 매질해 숨지게 한 친모 징역 7년	2	
society	"공장식 수술' 고 권대희씨 집도의 징역 3년... 유족 ""면죄부 형량"" 토로"	2	
society	과다출혈 방치돼 숨진 故권대희…수술 의사 징역 3년 법정구속	2	
society	"구미 만 2세 여아 보람이 친모 석씨, 1심에서 징역 8년 선고받은 지 하루만에 항소"	2	
society	구미 여아 살해사건'… 사건 일단락에도 범행동기 등 미스터리 여전	2	
society	국내 체류 외국인 확진자 급증...1주일간 1665명 발생	2	
society	국내 확진자 열에 하나는 외국인…1주일에 1379명	2	
society	기저질환 있던 20대 확진자 2명 사망…한달새 5명 숨져	2	
society	김대근 사상구청장 결국 직위 상실(종합)	2	
society	"김대근 사상구청장, 징역 6개월 집유로 직위 상실"	2	
society	남해고속도로서 쏘렌토 불나	2	
society	내연남 딸·식솔 인분까지 먹이는 등 상습 폭행 50대 징역 5년	2	
society	"내연남 딸·제자 '가스라이팅'…인분먹이고 상습폭행 ""엽기적 범행"""	2	
society	논산훈련소 집단감염…확진자 13명으로 늘어	2	
society	단전… 탈선… 사고 잇따르는 부산도시철도	2	
society	달리는 차량 지붕에 대롱대롱…한밤중 위험천만한 질주	2	
society	"당국 ""5~7월 신규 확진자의 93%, 중증-사망자의 91%는 미접종자""(종합)"	2	
society	대량출혈 환자 두고 퇴근...'공장식 유령수술' 병원장 3년형	2	
society	"대물한도 1억, 車 666대 물어줄판…천안 주차장 화재 참사[영상]"	2	
society	델타변이 일주일 새 3033명↑…주요 변이 감염자의 99%	2	
society	동성 미성년자와 성관계한 30대 남성 경찰관 ‘직위해제’	2	
society	동성 미성년자와 성관계한 경찰 “미성년자인 줄 몰랐다”	2	
society	동성 미성년자와 성관계한 경찰관 ‘직위해제’	2	
society	동포 머리에 둔기 휘두른 40대 불법체류 중국인 검거	2	
society	말도 많고 탈도 많았던 사상 초유 무관중 올림픽	2	
society	"맥도날드 빵 '스티커 갈이' 의혹…알바생 ""터질게 터졌다"""	2	
society	"文 대선특보, 여장 남자에 성매수 시도…경찰 조사 받는다"	2	
society	"민주당 의원실 비서, 여성신체 불법촬영 혐의 입건"	2	
society	"방역당국 ""5∼7월 신규 확진자의 93.4%는 백신 미접종자"""	2	
society	백화점서 몰래 여성 촬영... 현직 검찰 수사관 입건	2	
society	"부산 코로나19 118명 추가 확진…목욕탕, 체육시설 등 연쇄감염 확산"	2	
society	서울 ‘고교 운동부’ 집단감염 확진자 10명까지 증가	2	
society	서울 신규 확진 388명…전담병원 병상 가동률 80% 넘어	2	
society	서울 오후 6시까지 341명 신규 확진…1주 전보다 90명↓	2	
society	서울 오후 6시까지 350명 신규 확진…1주 전보다 44명 많아	2	
society	서울 장위동 인도에 깊이 2ｍ 땅꺼짐…행인 빠져 경상	2	
society	선종구 前하이마트 회장 파기환송심서 징역 5년 실형	2	
society	"성비위' 의혹 경찰청 총경급 인사 대기발령…""조사 중"""	2	
society	"수사관 성추행' 전직 검사, 2심도 징역 8개월 집유"	2	
society	스피치 강사 KF94 썼는데도 20명 확진…울산 방역비상	2	
society	신규 확진자 1628명... 47일째 네 자릿수 확진	2	
society	"신규확진 1509명, 위중증 증가... 49일 연속 네 자릿수"	2	
society	"신규확진 1880명, 이틀만에 2천명 아래…위중증은 400명대"	2	
society	쓰레기통서 울고 있던 신생아…법원 “도주 우려” 친모 구속	2	
society	"아동 성 착취물 3시간 보관해도 처벌… 징역8월, 집유 2년"	2	
society	여성 신체 몰래 찍다 잡힌 검찰 수사관… 휴대폰에 사진 1200장	2	
society	영유아 확진자 78% '가족 간 감염'...경기도 역학조사결과	2	
society	"오후 6시 1552명, 전날보다 37명↓…부산 사흘연속 100명 넘어"	2	
society	오후 6시까지 1526명 확진…내일도 2000명 안팎 예상	2	
society	오후 6시까지 서울 350명 확진…1주 전보다 44명↑	2	
society	오후 6시까지 서울 449명 확진…전날보다 41명↑	2	
society	오후 6시까지 서울 463명 확진…전날보다 122명↑	2	
society	오후 6시까지 전국서 1171명 확진…내일 1400명대~1500명 안팎 예상	2	
society	오후 9시 1294명 확진…전주 일요일 대비 114명↓ ‘휴일 효과’	2	
society	오후 9시까지 1995명 확진... 8일 만에 또 2000명 넘을 듯	2	
society	"오후 9시까지 1천995명 확진, 어제보다 338명↑…19일 다시 2천명대(종합)"	2	
society	오후 9시까지 서울 384명 확진…1주 전보다 45명↑	2	
society	오후 9시까지 서울 505명 확진…닷새 연속 500명 초과	2	
society	오후 9시까지 서울 562명 확진…수요일 최다기록	2	
society	오후 9시까지 서울 562명 확진…역대 수요일 '최다'	2	
society	올 7월 이후 '외국인 확진자' 급증…최근 1주간 1379명 발생	2	
society	외국인 확진자 급증…1주간 1665명으로 전체의 13.6%	2	
society	용인시 코로나19 확진자 또다시 최다 기록 경신	2	
society	운전 않겠다며 차 팔고 또 음주운전… 6차례 상습범에 징역 1년	2	
society	울산서 목욕탕 연쇄감염 등 코로나19 확진 11명 발생	2	
society	울산서 목욕탕 집단감염 32명 확진	2	
society	울산서 목욕탕·유통매장·주점 등 연쇄감염 지속…17명 신규 확진(종합)	2	
society	울산서 목욕탕·학교·주점 등 연쇄감염 확산…20명 신규 확진	2	
society	울산서 유통매장·목욕탕 연쇄감염 등 18명 신규 확진	2	
society	원주 다문화가정 화재 참변… 실수로 불낸 60대 실형	2	
society	유로2020은 코로나 '슈퍼전파' 행사…3400여명 확진	2	
society	"유명 정신과 의사, 스토킹 피해 영상 공개…“비번 바꿔도 계속 들어와”"	2	
society	"유부남 들통나 이별통보 받자 내연녀 감금·흉기협박 30대, 항소심도 실형"	2	
society	음식물 쓰레기통서 고양이 울음소리? 알고 보니 신생아… 친모 구속	2	
society	인천 서구 심곡동 빌라서 불…1명 사망-7명 중경상	2	
society	"일부 지역 병상부족…중증환자 병상 대전 0개, 세종·충남 1개뿐"	2	
society	"입소 장애인 위 천공 생길 때까지 때린 직원…인권위, 수사의뢰"	2	
society	자가격리 안내 공무원들에 흉기 행패 80대 집행유예	2	
society	"자신을 성폭행범으로 몬 80대 여성 구타한 70대, 벌금형"	2	
society	"전설의 복서' 장정구, 택시기사 폭행 혐의로 입건"	2	
society	"전설적 복서' 장정구, 폭행 혐의로 입건"	2	
society	"전자발찌 40대男, 출소 3개월 만에 또…대낮 여성 행인 성폭행"	2	
society	"정부 ""확진자 급증 않고 정체…단시간 통제는 어려워"""	2	
society	정부 “코로나 확진자 급증세 정체…감소세 전환 아닌만큼 여전히 위험”	2	
society	제주 ‘변호사 피살사건’ 유력 용의자 구속	2	
society	제주서 돌파감염 80대 확진자 숨져	2	
society	"지난주 수도권 확진자↑…""개학·휴가 복귀로 감염 확산 위험"""	2	
society	지방 ‘푸대접’도 모자라 ‘혐오·비하’ 마구 배설	2	
society	지적장애 여성 강제 ‘벗방’…BJ땡초 징역 4년	2	
society	"지적장애女 성추행방송한 BJ…피해여성, 그를 남친이라 여겼다"	2	
society	질병관리청 “5~7월 국내 확진자 중 93.4%가 백신 미접종자”	2	
society	징역 4년' 연예기획사 대표는 어떻게 '라임펀드 돌려막기'에 가담했나	2	
society	창원 택시기사 포함 경남 87명 신규 확진(종합)	2	
society	출산 10시간 뒤 신생아 종이박스에 넣어 버린 엄마 집행유예	2	
society	출소 1달 만에…전자발찌 차고 무음카메라로 女 1만5000회 ‘찰칵’	2	
society	"출소 3개월 된 40대, 전자발찌 차고 여성 행인 대낮 성폭행"	2	
society	출소 한달된 남성…전자발찌 차고 여성 신체 1만5000회 촬영	2	
society	코로나 신규 확진자 1628명… 47일째 네 자릿수	2	
society	"코로나 신규확진 1628명, 13명 사망…47일째 네 자릿수(종합)"	2	
society	코로나 진단검사 제주시보건소 선별진료소 근무자 1명 확진	2	
society	코로나19 국내 확진자 오후 6시까지 전국서 1184명	2	
society	코로나19 신규 확진자 수 1628명…47일째 네 자릿수	2	
society	"코로나19 신규확진 1509명…""국내 외국인 확진 비율 급증"""	2	
society	"코로나19 위중증환자 420명 '역대 최다'…""대응 가능해"""	2	
society	코로나19 재난에 공공의료마저 비상	2	
society	택시 착각 만취여성 성폭행 시도…성범죄 전과에도 집유 왜	2	
society	"택시기사 폭행' 이용구는 내사종결, 장정구는 즉각 입건?"	2	
society	택시로 착각해 차에 탄 만취여성 성폭행 시도…집행유예	2	
society	평택 집창촌 ‘삼리’ 불법영업 31명 입건… 폐쇄 수순	2	
society	"하지원, ‘숏컷’ 했다 악플 테러…“탈레반이냐” 비판"	2	
society	학교 안보내고 곰팡이 핀 집에 5자녀 방치… 70대 가장에 집행유예	2	
society	"한 달도 안 됐는데... 경남 8월 확진자, 7월보다 많아"	2	
society	함안·창녕·의령 사업장 집단감염 '비상'... 이주노동자 상당수	2	
society	행인 연달아 성추행하고 달아난 30대 남성 붙잡혀	2	
society	화이자 접종 후 20일만에 20대 숨져…인과성 조사	2	
society	화투판 시비 말리다 소주병에 맞아 실명…가해자는 구속	2	
society	"횡령·배임' 선종구 前 하이마트 회장, 파기환송심서 징역 5년"	2	
society	AZ 2차인데 모더나로... 강릉주민 40명 백신 오접종	2	
society	n번방 최초 개설 '갓갓' 문형욱 항소심도 징역 34년	2	
society	"n번방' 갓갓 문형욱, 항소심서도 징역 34년(종합)"	2	
society	WHO “한국·일본 등 서태평양서 주간 확산세 가장 심해”	2	
society	"국산 제넥신 백신, 돌파감염 차단용으로 개발한다"	1	
society	혈당 측정하는 스마트 콘텍트렌즈 개발	1	
society	방사선 노출 많은 CT 안찍어도 된다? MRI로 CT 만드는 AI 기술 개발	1	
society	"건국대 이만종 교수, 드라이룸 설치 없는 페로브스카이트 태양전지 개발"	1	
society	"서울시, 집같이 편안한 ‘치매전담실’ 디자인 전국 최초 개발"	1	
society	몸 속 지방세포에서 새 탈모 치료약 개발 ‘키’ 찾았다	1	
society	[비즈스토리] 세계 첫 ‘상압 증발농축식’ 시스템으로 폐수 무방류 100일 달성	1	
society	"영풍 석포제련소, 세계 최초 제련소 폐수 무방류 100일 달성
"	1	
society	"세종대, '2021 라이덴랭킹' 사회과학/인문학 분야 4년 연속 국내 1위"	1	
society	"“노인10명 중 1명 앓는 치매, 원인 치료제 10년 내 나올 것”"	1	
society	피부 체세포→심혈관 조직 전환 심장재생 가능성 열었다	1	
society	우리 젖소가 달라졌어요 가축 화장실로 온실가스 줄인다	1	
society	소도 배설훈련하면 화장실 갈수있다 “유아보다 뛰어나”	1	
society	“홍삼성분 중 사포닌보다 ‘산성 다당체’가 면역증강 더 큰 효과”	1	
society	“담배 피우지 마요” 로봇이 쓱 다가오더니 사람에게 명령했다	1	
society	‘식물의 다이아몬드’ 꽃가루로 의료용 소재 찍어낸다	1	
society	"‘착한 지방’ 가득한 아보카도 오일, 심혈관 건강에 도움"	1	
society	"서울시-수자원공사, 잠실수중보 활용 친환경 소수력 발전 개발"	1	
society	동해 수심 1㎞에서 카메라에 잡힌 심해오징어 국내 최초	1	
society	의정부성모병원 다빈치 Xi 로봇수술 100례 달성	1	
society	암세포의 에너지원은 지방산...국내 연구팀 세계 최초 발견	1	
society	부작용 적은 ‘빛 항암 치료법’ 개발	1	
society	치매 자폐증 환자 ‘촉각 장애’ 치료 가능성 열어	1	
society	국내서 코로나19 감염 악화 원인 세계 최초 발견	1	
society	체액 한 방울로 알츠하이머병 진단 가능하게 하는 나노바이오 센서 개발	1	
society	"HK이노엔, 3D 프린팅 인공피부 활용해 신약 개발"	1	
society	"SK㈜ C&C, 길병원과 대사성질환 신약 개발 위한 AI 서비스 개발"	1	
society	"바이오 기업 노브메타파마, 복막섬유증 치료 및 예방 개선 특허 취득"	1	
society	"강남세브란스병원 개발 챗봇 '토닥이', 공황장애 인지행동 치료 효과 확인"	1	
society	"재료연, 호흡기 병원체 신속 검출 광센서 소재 개발"	1	
society	"생명연, '햄버거병' 유발 독소 고감도 검출기술 개발"	1	
society	"포항공대, '30분 내 코로나19 판정' 진단법 개발"	1	
society	코로나19 진단 30분만에 원스톱 진단 기술 개발	1	
society	물 뿌리듯 쉽게 간편하게 방사성물질 제거 ‘표면제염 코팅제’ 개발	1	
society	"서울대 자연대, 최고의 강의 수상자 6명 선정"	1	
society	"이원다이애그노믹스, 세포유리DNA 분석기술 특허 3건 등록"	1	
society	"UNIST, 미토콘드리아 전사 과정 규명 실마리 찾았다"	1	
society	"김윤근 엠디헬스케어 대표, 생화학분자생물학회 EMM 논문상 수상"	1	
society	"청호나이스, 세니타 정수기 필터 ""코로나 바이러스 99% 제거 효과"""	1	
society	"삼성 지원 빛 봤다...지성욱 고대 교수, 심장비대증 치료법 세계 최초 개발"	1	
society	"코로나19, 혈관 염증 유발 세계 최초 관찰...영장류 감염모델 활용 성과"	1	
society	"GIST, 효능 높이고 부작용 줄인 암 진단?치료 물질 개발"	1	
society	"김민아 전남대 박사과정생, 한국생물공학회 우수논문발표상 수상"	1	
society	"GC녹십자의료재단, 두에이아이와 '염색체 정렬?판독 인공지능 솔루션' 공동개발"	1	
society	항암 치료 시 `방사선 피복` 위험 던다 인체 보호하는 ‘나노입자’ 개발	1	
society	JW중외제약 `CWP291` 폐섬유화증 치료용 특허출원	1	
society	"GIST, 라식?라섹 부작용 안구건조증 광치료기술 개발"	1	
society	"포스텍, 식물 광합성 모방한 태양전지용 초분자체 발견"	1	
society	"국립생물자원관, 미세플라스틱 분해 신종 곰팡이 발견"	1	
society	"바이러스 판독 쉽고 빠르게 KAIST, 만능 진단기술 개발"	1	
society	"융기원 정밀의학연구센터, 자궁경부암 세포 전이 억제 단백질 발견"	1	
society	"‘후박 추출물’, 줄기세포 부작용 극복에 효능"	1	
